geneID	geneSymbol	bioType	annotationLevel	SRR7850870	SRR7850871	SRR7850872	SRR7850873	SRR7850874	SRR7850875	SRR7850876	SRR7850877	SRR7850878
ENSMUSG00000001156.9	Mxd1	protein_coding	2	481.0	1305.0	1047.0	1131.0	1505.0	1469.0	855.0	1111.0	469.0
ENSMUSG00000001157.13	Gmcl1	protein_coding	2	619.0	1796.0	1450.0	1597.0	1920.0	2148.0	1213.0	1508.0	718.0
ENSMUSG00000001158.13	Snrnp27	protein_coding	2	376.0	1130.0	927.0	900.0	1149.0	1638.0	889.0	1086.0	523.0
ENSMUSG00000001166.17	Oas1c	protein_coding	2	7.0	17.0	17.0	19.0	17.0	23.0	21.0	19.0	8.0
ENSMUSG00000001168.16	Oas1h	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001173.15	Ocrl	protein_coding	1	611.0	1566.0	1408.0	1417.0	1788.0	2169.0	1374.0	1588.0	762.0
ENSMUSG00000001175.15	Calm1	protein_coding	2	7395.0	19426.0	16990.0	16787.0	21894.0	27665.0	14790.0	19615.0	9734.0
ENSMUSG00000001211.15	Agpat3	protein_coding	2	908.0	2540.0	2277.0	2308.0	2627.0	3154.0	1808.0	2450.0	1205.0
ENSMUSG00000001225.12	Slc26a3	protein_coding	2	1.0	3.0	11.0	0.0	3.0	4.0	2.0	5.0	0.0
ENSMUSG00000001227.12	Sema6b	protein_coding	2	175.0	688.0	694.0	576.0	740.0	587.0	349.0	456.0	218.0
ENSMUSG00000001228.14	Uhrf1	protein_coding	2	3399.66	7536.47	5965.84	6570.77	9850.65	11015.26	8341.51	8883.43	4139.87
ENSMUSG00000001229.9	Dpp9	protein_coding	2	564.0	1298.0	1187.0	1233.0	1532.0	1661.0	1230.0	1540.0	693.0
ENSMUSG00000001240.13	Ramp2	protein_coding	1	139.0	329.15	344.0	262.16	423.97	429.74	302.0	375.0	125.76
ENSMUSG00000001247.16	Lsr	protein_coding	2	179.0	472.0	367.0	408.0	519.0	806.0	438.0	580.0	303.0
ENSMUSG00000001248.15	Gramd1a	protein_coding	2	2553.0	6185.0	5261.0	5855.0	7676.0	6926.0	4568.0	5759.0	2334.0
ENSMUSG00000001249.14	Hpn	protein_coding	2	0.0	2.0	2.0	1.0	7.0	4.0	5.0	6.0	0.0
ENSMUSG00000001260.10	Gabrg1	protein_coding	2	52.0	163.0	152.0	131.0	90.0	125.0	68.0	116.0	58.0
ENSMUSG00000001270.9	Ckb	protein_coding	2	8250.64	19704.69	16615.87	17422.21	25037.29	25598.07	17923.82	20659.53	9826.77
ENSMUSG00000001280.13	Sp1	protein_coding	1	2031.0	5147.0	4260.0	4415.0	6056.0	7607.0	4647.0	5438.0	2783.0
ENSMUSG00000001281.10	Itgb7	protein_coding	2	3.0	6.0	13.0	4.0	6.0	8.0	1.0	0.0	4.0
ENSMUSG00000001285.12	Myg1	protein_coding	2	498.94	1140.22	991.5	1117.22	1350.9	1621.42	1027.37	1242.93	605.84
ENSMUSG00000001288.15	Rarg	protein_coding	2	54.0	108.0	101.0	112.0	164.0	174.0	140.0	120.0	64.0
ENSMUSG00000001289.12	Pfdn5	protein_coding	2	1067.07	3017.69	2672.41	2559.78	3302.08	3620.53	2237.63	2893.32	1336.16
ENSMUSG00000001300.16	Efnb2	protein_coding	2	3051.0	9764.0	8116.0	9048.0	10160.0	9905.0	5869.0	7507.0	3787.0
ENSMUSG00000001305.5	Rrp15	protein_coding	2	349.0	890.0	740.0	767.0	960.0	1499.0	896.0	1053.0	560.0
ENSMUSG00000001313.12	Rnd2	protein_coding	2	1061.0	3738.0	3323.0	3730.0	3762.0	3940.0	2080.0	2895.0	1635.0
ENSMUSG00000001323.17	Srr	protein_coding	2	356.0	1058.0	969.0	889.0	1112.0	1183.0	642.0	862.0	375.0
ENSMUSG00000001333.9	Sync	protein_coding	2	10.0	5.0	5.0	4.0	12.0	31.0	12.0	7.0	20.0
ENSMUSG00000001334.9	Fndc5	protein_coding	2	22.0	75.0	77.0	46.0	86.0	312.0	119.0	152.0	120.0
ENSMUSG00000001348.15	Acp5	protein_coding	2	68.0	34.0	18.0	28.0	110.0	49.0	112.0	112.0	12.0
ENSMUSG00000001349.5	Cnn1	protein_coding	2	3.0	7.0	2.0	0.0	5.0	11.0	3.0	3.0	15.0
ENSMUSG00000001366.14	Fbxo9	protein_coding	2	253.0	714.0	643.0	557.0	808.0	892.0	501.0	726.0	273.0
ENSMUSG00000001376.17	Vps50	protein_coding	1	808.0	2343.0	1909.0	1995.0	2343.0	2828.0	1722.0	2099.0	1037.0
ENSMUSG00000001380.7	Hars	protein_coding	2	905.0	2357.0	2058.0	2054.0	2699.0	3433.0	1900.0	2435.0	1223.0
ENSMUSG00000001383.9	Zmat2	protein_coding	2	897.0	2628.0	2216.0	2280.0	2988.0	3097.0	2004.0	2373.0	1132.0
ENSMUSG00000001403.13	Ube2c	protein_coding	2	958.0	2284.0	1808.0	1890.0	2736.0	3568.0	2242.0	2360.0	1152.0
ENSMUSG00000001415.10	Smg5	protein_coding	2	1816.0	4766.0	4079.0	4254.0	5472.0	5731.0	4031.0	4848.0	2216.0
ENSMUSG00000001416.13	Cct3	protein_coding	1	4668.0	12137.0	10078.0	10766.0	14122.0	18908.0	10852.0	13654.0	6678.0
ENSMUSG00000001418.13	Glmp	protein_coding	2	258.0	677.0	674.0	632.0	834.0	766.0	583.0	740.0	326.0
ENSMUSG00000001419.17	Mef2d	protein_coding	2	307.0	949.0	779.0	872.0	1065.0	897.0	596.0	756.0	319.0
ENSMUSG00000001420.13	Tmem79	protein_coding	2	13.0	29.0	20.0	31.0	37.0	43.0	31.0	40.0	23.0
ENSMUSG00000001424.14	Snd1	protein_coding	2	1836.0	4876.0	4173.0	4429.0	5642.0	7452.0	4395.0	5840.0	2971.0
ENSMUSG00000001435.15	Col18a1	protein_coding	2	1344.0	3641.0	2792.0	3063.0	4266.0	4700.0	3567.0	4692.0	2067.0
ENSMUSG00000001436.15	Slc19a1	protein_coding	1	199.0	595.0	479.0	564.0	610.0	646.0	430.0	547.0	230.0
ENSMUSG00000001440.5	Kpnb1	protein_coding	2	8021.0	19187.0	15330.0	16439.0	24132.0	34557.0	20814.0	24309.0	11612.0
ENSMUSG00000001441.13	Npepps	protein_coding	1	1216.0	3172.0	2719.0	2986.0	3877.0	4274.0	2633.0	3183.0	1488.0
ENSMUSG00000001444.2	Tbx21	protein_coding	2	8.0	8.0	4.0	7.0	6.0	12.0	5.0	3.0	3.0
ENSMUSG00000001445.10	Mrpl10	protein_coding	2	386.0	1007.0	877.0	808.0	1188.0	1450.0	807.0	1026.0	555.0
ENSMUSG00000001467.5	Cyp51	protein_coding	2	2620.0	6892.0	5502.0	5870.0	7678.0	9924.0	6209.0	7804.0	3908.0
ENSMUSG00000001472.17	Tcf25	protein_coding	2	2443.0	6482.0	5492.0	5763.0	7211.0	8438.0	5012.0	6370.0	3462.0
ENSMUSG00000001473.7	Tubb6	protein_coding	2	185.0	398.0	389.0	356.18	601.0	1213.0	653.0	831.0	483.0
ENSMUSG00000001482.15	Def8	protein_coding	2	518.0	1298.0	1135.0	1139.0	1623.0	1448.0	1074.0	1364.0	573.0
ENSMUSG00000001493.9	Meox1	protein_coding	2	0.0	3.0	1.0	2.0	2.0	11.0	6.0	1.0	4.0
ENSMUSG00000001494.6	Sost	protein_coding	2	6.0	9.0	5.0	1.0	20.0	21.0	11.0	15.0	7.0
ENSMUSG00000001496.15	Nkx2-1	protein_coding	2	286.0	527.0	537.0	479.0	653.0	685.0	519.0	561.0	71.0
ENSMUSG00000001497.18	Pax9	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ENSMUSG00000001504.10	Irx2	protein_coding	1	5.0	1.0	2.0	6.0	16.0	19.0	7.0	10.0	10.0
ENSMUSG00000001506.10	Col1a1	protein_coding	2	403.0	1338.0	1329.0	1609.0	2118.0	1090.0	1244.0	1429.0	681.0
ENSMUSG00000001507.16	Itga3	protein_coding	2	227.0	309.0	313.0	276.0	369.0	567.0	301.0	445.0	376.0
ENSMUSG00000001508.15	Sgca	protein_coding	2	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
ENSMUSG00000001510.8	Dlx3	protein_coding	2	0.0	0.0	4.0	0.0	1.0	2.0	1.0	2.0	6.0
ENSMUSG00000001517.14	Foxm1	protein_coding	2	995.97	2529.78	2133.73	2340.77	3067.86	3358.88	2405.62	2704.68	1224.97
ENSMUSG00000001518.12	Itfg2	protein_coding	2	341.0	802.0	682.0	715.0	940.0	1050.0	692.0	893.0	367.0
ENSMUSG00000001520.12	Nrip2	protein_coding	2	2.0	36.0	14.0	17.0	13.0	8.0	14.0	24.0	8.0
ENSMUSG00000001521.12	Tulp3	protein_coding	2	235.0	649.0	560.0	620.0	626.0	846.0	536.0	690.0	410.0
ENSMUSG00000001524.14	Gtf2h4	protein_coding	2	235.0	592.0	436.0	452.0	670.0	742.0	451.0	556.0	274.0
ENSMUSG00000001525.10	Tubb5	protein_coding	2	37571.0	101502.0	88360.0	89770.0	119976.0	128647.0	81005.0	99465.0	45649.0
ENSMUSG00000001542.7	Ell2	protein_coding	2	84.0	111.0	91.0	68.0	159.0	144.0	144.0	169.0	63.0
ENSMUSG00000001552.14	Jup	protein_coding	2	338.0	834.0	621.0	646.0	1002.0	843.0	600.0	822.0	324.0
ENSMUSG00000001555.10	Fkbp10	protein_coding	2	214.0	492.0	447.0	376.0	642.0	637.0	530.0	607.0	271.0
ENSMUSG00000001558.5	Klhl10	protein_coding	2	5.0	22.0	24.0	16.0	16.0	29.0	9.0	26.0	5.0
ENSMUSG00000001566.9	Mnx1	protein_coding	2	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0
ENSMUSG00000001569.10	Nom1	protein_coding	2	568.0	1405.0	1232.0	1205.0	1646.0	1969.0	1179.0	1465.0	705.0
ENSMUSG00000001576.15	Ergic1	protein_coding	1	1558.0	4031.0	3397.0	3582.0	4719.0	6158.0	3638.0	4523.0	2283.0
ENSMUSG00000001583.13	Tnk1	protein_coding	2	1.0	3.0	1.0	0.0	3.0	1.0	4.0	5.0	5.0
ENSMUSG00000001588.12	Acap1	protein_coding	2	7.0	16.0	14.0	8.0	18.0	15.0	16.0	11.0	14.0
ENSMUSG00000001604.14	Tcea3	protein_coding	2	2.0	6.0	3.0	9.0	7.0	5.0	9.0	0.0	2.0
ENSMUSG00000001622.15	Csn3	protein_coding	2	2.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0
ENSMUSG00000001627.12	Ifrd1	protein_coding	2	573.0	1726.0	1433.0	1533.0	1794.0	3451.0	1684.0	2102.0	1292.0
ENSMUSG00000001630.13	Stk38l	protein_coding	2	317.79	808.79	712.16	749.85	879.73	1071.54	687.37	814.77	437.82
ENSMUSG00000001632.16	Brpf1	protein_coding	2	853.0	2122.0	1818.0	1899.0	2489.0	2460.0	1735.0	2110.0	992.0
ENSMUSG00000001642.18	Akr1b3	protein_coding	2	655.85	1534.99	1303.77	1326.91	1780.05	2454.93	1593.95	1951.68	981.28
ENSMUSG00000001655.6	Hoxc13	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000001656.3	Hoxc11	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001657.7	Hoxc8	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSMUSG00000001661.5	Hoxc6	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001663.10	Gstt1	protein_coding	2	17.0	61.0	40.0	46.0	53.0	98.0	54.0	79.0	40.0
ENSMUSG00000001665.11	Gstt3	protein_coding	2	12.0	11.0	10.0	3.0	5.0	10.0	9.0	3.0	10.0
ENSMUSG00000001666.8	Ddt	protein_coding	2	167.0	398.0	352.0	354.0	483.0	530.0	367.0	441.0	195.0
ENSMUSG00000001670.13	Tat	protein_coding	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001672.14	Marveld3	protein_coding	2	16.0	23.0	25.0	24.0	27.0	13.0	6.0	14.0	7.0
ENSMUSG00000001674.11	Ddx18	protein_coding	2	607.63	1437.91	1199.7	1214.91	1657.17	2291.99	1370.46	1698.96	886.35
ENSMUSG00000001687.15	Ubl3	protein_coding	2	1003.0	2836.0	2298.0	2431.0	2864.0	3477.0	2009.0	2509.0	1282.0
ENSMUSG00000001700.10	Gramd3	protein_coding	2	86.0	217.0	144.0	186.0	238.0	293.0	195.0	265.0	107.0
ENSMUSG00000001707.8	Eef1e1	protein_coding	2	580.0	1545.0	1262.0	1339.0	1735.0	2338.0	1292.0	1678.0	834.0
ENSMUSG00000001729.14	Akt1	protein_coding	2	2348.0	6724.0	5895.0	6011.0	7797.0	8954.0	5443.0	6803.0	3566.0
ENSMUSG00000001739.14	Cldn15	protein_coding	2	9.0	38.0	32.0	36.0	29.0	28.0	34.0	27.0	19.0
ENSMUSG00000001741.12	Il16	protein_coding	2	14.0	70.0	58.0	51.0	48.0	79.0	37.0	51.0	20.0
ENSMUSG00000001750.16	Tcirg1	protein_coding	2	91.0	242.0	200.0	234.0	317.0	270.0	229.0	256.0	109.0
ENSMUSG00000001751.9	Naglu	protein_coding	2	87.0	215.0	199.0	188.0	250.0	260.0	172.0	220.0	106.0
ENSMUSG00000001755.12	Coasy	protein_coding	2	355.0	965.0	768.0	839.0	1087.0	1047.0	747.0	946.0	416.0
ENSMUSG00000001761.7	Smo	protein_coding	2	1748.0	4206.0	3498.0	3843.0	5023.0	6321.0	4256.0	5101.0	2278.0
ENSMUSG00000001763.14	Tspan33	protein_coding	2	92.0	161.0	114.0	159.0	188.0	227.0	215.0	229.0	88.0
ENSMUSG00000001767.5	Crnkl1	protein_coding	2	722.0	1931.0	1752.0	1697.0	2224.0	2821.0	1575.0	1916.0	977.0
ENSMUSG00000001768.16	Rin2	protein_coding	2	263.0	709.0	613.0	626.0	762.0	902.0	613.0	730.0	359.0
ENSMUSG00000001773.14	Folh1	protein_coding	2	2.0	1.0	2.0	6.0	4.0	14.0	12.0	6.0	3.0
ENSMUSG00000001774.8	Chordc1	protein_coding	2	1420.0	3270.0	2756.0	2815.0	4078.0	5833.0	3078.0	3666.0	1628.0
ENSMUSG00000001783.3	Rtcb	protein_coding	2	1779.0	4558.0	3833.0	3981.0	5116.0	6178.0	3885.0	4650.0	2332.0
ENSMUSG00000001785.13	Pwp1	protein_coding	2	711.0	1880.0	1611.0	1721.0	2361.0	2991.0	1703.0	2069.0	1078.0
ENSMUSG00000001786.14	Fbxo7	protein_coding	2	121.0	340.0	275.0	296.0	340.0	459.0	264.0	325.0	160.0
ENSMUSG00000001794.13	Capns1	protein_coding	2	578.0	1503.0	1320.0	1344.0	1824.0	2315.0	1410.0	1796.0	973.0
ENSMUSG00000001802.16	Lrp3	protein_coding	2	888.0	2344.0	2154.0	2156.0	2918.0	2960.0	1693.0	2139.0	1006.0
ENSMUSG00000001804.9	Dsg4	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001815.15	Evx2	protein_coding	2	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001819.4	Hoxd13	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
ENSMUSG00000001823.5	Hoxd12	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
ENSMUSG00000001827.12	Folr1	protein_coding	2	47.0	197.0	147.0	113.0	76.0	153.0	126.0	171.0	62.0
ENSMUSG00000001829.17	Clpb	protein_coding	1	558.0	1570.0	1276.0	1365.0	1667.0	1990.0	1211.0	1603.0	750.0
ENSMUSG00000001833.17	Sept7	protein_coding	2	3205.0	8599.0	7223.0	7555.0	9903.0	13860.0	6928.62	9185.0	4448.0
ENSMUSG00000001844.10	Zdhhc4	protein_coding	2	207.0	581.0	513.0	479.0	654.0	637.0	417.0	544.0	246.0
ENSMUSG00000001847.14	Rac1	protein_coding	2	2678.0	7275.0	6018.0	6260.0	8571.0	10703.0	6161.0	7395.0	3736.0
ENSMUSG00000001855.15	Nup214	protein_coding	2	761.0	1854.0	1703.0	1748.0	2035.0	2085.0	1387.0	1888.0	863.0
ENSMUSG00000001864.13	Aif1l	protein_coding	2	1056.0	2538.0	2102.0	2284.0	2842.0	3191.0	2086.0	2206.0	1061.0
ENSMUSG00000001865.2	Cpa3	protein_coding	2	3.0	3.0	6.0	1.0	1.0	0.0	0.0	1.0	1.0
ENSMUSG00000001870.16	Ltbp1	protein_coding	2	219.0	873.0	835.0	827.0	610.0	870.0	350.0	687.0	450.0
ENSMUSG00000001891.16	Ugp2	protein_coding	2	609.0	1415.0	1255.0	1236.0	1682.0	2614.0	1330.0	1711.0	878.0
ENSMUSG00000001901.15	Kcnh6	protein_coding	2	2.0	11.0	10.0	9.0	5.0	4.0	4.0	14.0	4.0
ENSMUSG00000001909.16	Trmt1	protein_coding	2	468.0	1232.0	1171.0	1076.0	1567.0	1816.0	1203.0	1431.0	674.0
ENSMUSG00000001910.5	Nacc1	protein_coding	2	1337.13	3534.18	3077.08	3055.62	4382.66	4890.27	3219.22	3861.86	1843.77
ENSMUSG00000001911.16	Nfix	protein_coding	2	442.0	2017.0	2107.0	2166.0	1411.0	1704.0	717.0	1144.0	862.0
ENSMUSG00000001918.17	Slc1a5	protein_coding	2	407.0	792.0	598.0	709.0	960.0	1185.0	825.0	990.0	561.0
ENSMUSG00000001924.15	Uba1	protein_coding	2	6906.0	19269.0	16069.0	16699.0	22090.0	24772.0	14424.0	18131.0	8703.0
ENSMUSG00000001930.17	Vwf	protein_coding	1	254.0	856.0	624.0	590.0	1768.0	832.0	567.0	1109.0	276.0
ENSMUSG00000001942.8	Siae	protein_coding	2	203.0	501.0	396.0	386.0	536.0	576.0	366.0	434.0	270.0
ENSMUSG00000001943.8	Vsig2	protein_coding	2	9.0	26.0	33.0	37.0	30.0	24.0	24.0	27.0	12.0
ENSMUSG00000001946.14	Esam	protein_coding	1	164.0	441.0	409.0	383.0	551.0	472.0	308.0	523.0	148.0
ENSMUSG00000001948.10	Spa17	protein_coding	2	39.0	148.0	95.0	119.0	145.0	167.0	138.0	180.0	70.0
ENSMUSG00000001962.8	Fam50a	protein_coding	2	235.0	698.0	620.0	628.0	803.0	968.0	586.0	721.0	307.0
ENSMUSG00000001964.14	Emd	protein_coding	2	544.91	1396.6	1272.47	1266.45	1734.09	2159.14	1270.96	1553.05	756.3
ENSMUSG00000001983.7	Taco1	protein_coding	2	121.0	289.0	273.0	240.0	316.0	383.0	278.0	265.0	129.0
ENSMUSG00000001985.9	Grik3	protein_coding	2	1077.0	3480.0	2911.0	2843.0	3710.0	2467.0	1776.0	2235.0	705.0
ENSMUSG00000001986.16	Gria3	protein_coding	2	187.0	705.0	678.0	666.0	492.0	1470.0	628.0	898.0	601.0
ENSMUSG00000001988.9	Npas1	protein_coding	2	23.0	78.0	52.0	48.0	80.0	100.0	45.0	63.0	34.0
ENSMUSG00000001995.9	Sipa1l2	protein_coding	2	1551.0	4770.0	3841.0	4409.0	5252.0	4924.0	3024.0	3845.0	1771.0
ENSMUSG00000001998.15	Ap4e1	protein_coding	2	447.0	1229.0	1058.0	1081.0	1246.0	1511.0	873.0	1101.0	517.47
ENSMUSG00000001999.15	Blvra	protein_coding	2	68.0	210.0	212.0	169.0	222.0	237.0	137.0	223.0	88.0
ENSMUSG00000002006.12	Pdzd4	protein_coding	2	1368.0	4301.0	4058.0	3933.0	4887.0	4703.0	2612.0	3634.0	1723.0
ENSMUSG00000002007.5	Srpk3	protein_coding	2	1.0	0.0	1.0	3.0	3.0	1.0	2.0	3.0	2.0
ENSMUSG00000002010.17	Idh3g	protein_coding	2	825.0	2146.0	1851.0	1869.0	2383.0	2641.0	1700.0	2122.0	1030.0
ENSMUSG00000002012.13	Pnck	protein_coding	2	159.0	509.0	458.0	454.0	490.0	491.0	325.0	445.0	212.0
ENSMUSG00000002014.12	Ssr4	protein_coding	2	396.0	1089.0	933.0	971.0	1102.0	1404.0	846.0	1136.0	584.0
ENSMUSG00000002015.5	Bcap31	protein_coding	2	398.0	979.0	812.0	898.0	1140.0	1465.0	889.0	1134.0	486.0
ENSMUSG00000002017.10	Fam98a	protein_coding	2	570.0	1489.0	1324.0	1337.0	1739.0	2134.0	1129.0	1563.0	728.0
ENSMUSG00000002020.15	Ltbp2	protein_coding	2	13.0	13.0	10.0	15.0	22.0	12.0	14.0	30.0	27.0
ENSMUSG00000002028.13	Kmt2a	protein_coding	1	2454.0	7134.0	5894.0	6889.0	7114.0	6395.0	4754.0	6372.0	2826.0
ENSMUSG00000002031.12	Ift46	protein_coding	1	501.0	1730.0	1384.0	1501.0	1799.0	1694.0	1194.0	1602.0	803.0
ENSMUSG00000002032.17	Tmem25	protein_coding	2	32.0	62.0	62.0	56.0	111.0	68.0	48.0	70.0	34.0
ENSMUSG00000002033.14	Cd3g	protein_coding	2	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002043.17	Trappc6a	protein_coding	2	70.0	236.0	230.0	224.0	294.0	254.0	178.0	248.0	117.0
ENSMUSG00000002052.6	Supt6	protein_coding	2	1721.0	4408.0	3877.0	3869.0	5160.0	5361.0	3487.0	4301.0	1986.0
ENSMUSG00000002055.9	Spag5	protein_coding	2	1503.0	3676.0	3259.0	3262.0	4262.0	4599.0	3257.0	3627.0	1624.0
ENSMUSG00000002057.4	Foxn1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002058.13	Unc119	protein_coding	2	420.0	1138.0	1007.0	1060.0	1341.0	1415.0	957.0	1092.0	499.0
ENSMUSG00000002059.18	Rab34	protein_coding	2	205.0	542.0	443.0	436.0	578.0	641.0	484.42	523.0	275.0
ENSMUSG00000002064.10	Sdf2	protein_coding	1	319.0	949.0	814.0	825.0	1012.0	1088.0	689.0	891.0	398.0
ENSMUSG00000002068.16	Ccne1	protein_coding	2	285.0	583.0	504.0	519.0	684.0	832.0	542.0	653.0	264.0
ENSMUSG00000002076.12	Hsf2bp	protein_coding	2	2.0	3.0	7.0	5.0	13.0	12.0	3.0	17.0	0.0
ENSMUSG00000002083.13	Bbc3	protein_coding	2	45.0	138.0	104.0	117.0	161.0	236.0	136.0	192.0	114.0
ENSMUSG00000002100.15	Mybpc3	protein_coding	2	0.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0
ENSMUSG00000002102.15	Psmc3	protein_coding	1	1789.0	4537.0	3750.0	3984.0	5288.0	6363.0	4185.0	5012.0	2293.0
ENSMUSG00000002103.15	Acp2	protein_coding	2	867.0	2203.0	2057.0	2026.0	2385.0	2592.0	1540.0	2071.0	840.0
ENSMUSG00000002104.11	Rapsn	protein_coding	2	4.0	13.0	9.0	9.0	12.0	8.0	13.0	8.0	3.0
ENSMUSG00000002105.15	Slc39a13	protein_coding	2	117.0	343.0	309.0	287.0	353.0	436.0	294.0	330.0	190.0
ENSMUSG00000002107.18	Celf2	protein_coding	2	4248.0	14482.0	12852.0	13071.0	13449.0	16255.0	8511.0	11527.0	6551.0
ENSMUSG00000002108.10	Nr1h3	protein_coding	1	22.0	32.0	18.0	28.0	45.0	43.0	31.0	26.0	18.0
ENSMUSG00000002109.14	Ddb2	protein_coding	2	117.0	241.0	198.0	225.0	273.0	249.0	177.0	233.0	111.0
ENSMUSG00000002111.8	Spi1	protein_coding	2	13.0	39.0	37.0	25.0	54.0	67.0	44.0	52.0	38.0
ENSMUSG00000002129.11	Sf3a1	protein_coding	2	1814.0	4664.0	3939.0	4014.0	5575.0	6386.0	3962.0	4665.0	2223.0
ENSMUSG00000002147.18	Stat6	protein_coding	2	63.0	149.0	186.0	166.0	236.0	236.0	218.0	256.0	117.0
ENSMUSG00000002190.13	Clgn	protein_coding	2	75.0	203.0	262.0	120.0	289.0	307.0	125.0	177.0	95.0
ENSMUSG00000002204.9	Napsa	protein_coding	2	0.0	1.0	3.0	4.0	1.0	2.0	1.0	3.0	3.0
ENSMUSG00000002205.16	Vrk3	protein_coding	2	202.0	574.0	453.0	491.0	624.0	626.0	428.0	470.0	227.0
ENSMUSG00000002210.11	Smg9	protein_coding	2	210.0	575.0	463.0	511.0	573.0	580.0	408.0	555.0	241.0
ENSMUSG00000002221.11	Paxip1	protein_coding	2	761.0	2021.0	1638.0	1799.0	2239.0	2531.0	1629.0	1979.0	948.0
ENSMUSG00000002222.14	Rmnd5a	protein_coding	2	1447.0	3547.0	3194.0	3198.0	4382.0	5163.0	3009.0	3576.0	1746.0
ENSMUSG00000002227.15	Mov10	protein_coding	2	73.0	240.0	232.0	269.0	312.0	318.0	265.0	286.0	158.0
ENSMUSG00000002228.7	Ppm1j	protein_coding	2	7.0	15.0	7.0	15.0	23.0	21.0	17.0	25.0	10.0
ENSMUSG00000002233.13	Rhoc	protein_coding	2	231.0	506.0	464.0	490.0	723.0	1099.0	717.0	830.0	469.0
ENSMUSG00000002240.12	Prr27	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002249.21	Tead3	protein_coding	2	159.0	426.0	352.0	380.0	488.0	1040.0	555.0	803.0	531.0
ENSMUSG00000002250.16	Ppard	protein_coding	2	64.0	176.0	168.0	154.0	215.0	191.0	135.0	206.0	94.0
ENSMUSG00000002257.8	Def6	protein_coding	2	22.0	57.0	67.0	62.0	70.0	78.0	48.0	64.0	33.0
ENSMUSG00000002265.16	Peg3	protein_coding	2	6716.0	13277.0	12263.0	11687.0	19153.0	23703.0	14332.0	17474.0	6549.0
ENSMUSG00000002266.17	Zim1	protein_coding	2	113.0	178.0	249.0	200.0	285.0	324.0	178.0	225.0	75.0
ENSMUSG00000002274.13	Metrn	protein_coding	2	985.0	1776.0	1440.0	1500.0	2458.0	2679.0	2440.0	2541.71	793.0
ENSMUSG00000002279.19	Lmf1	protein_coding	1	211.0	645.0	544.0	622.0	639.0	723.0	418.0	695.0	304.0
ENSMUSG00000002280.11	Narfl	protein_coding	2	257.0	708.0	612.0	632.0	755.0	833.0	514.0	600.0	293.0
ENSMUSG00000002289.16	Angptl4	protein_coding	2	94.0	207.0	213.0	217.0	296.0	242.0	212.0	294.0	121.0
ENSMUSG00000002297.16	Dbf4	protein_coding	2	1299.0	2853.0	2490.0	2626.0	3580.0	5141.0	3171.0	3620.0	1846.0
ENSMUSG00000002307.16	Daxx	protein_coding	2	530.0	1273.0	1173.0	1199.0	1634.0	1823.0	1182.0	1315.0	627.0
ENSMUSG00000002308.16	Cd320	protein_coding	2	251.0	752.0	659.0	669.0	729.0	897.0	587.0	691.0	306.0
ENSMUSG00000002319.16	Ipo4	protein_coding	2	560.75	1506.29	1201.68	1241.05	1769.73	2158.3	1391.38	1769.0	774.33
ENSMUSG00000002320.15	Tm9sf1	protein_coding	2	569.58	1564.81	1205.62	1277.58	1669.46	1930.92	1261.89	1472.59	692.6
ENSMUSG00000002324.8	Rec8	protein_coding	2	122.0	29.0	25.0	24.0	266.0	26.0	138.0	256.0	2.0
ENSMUSG00000002325.15	Irf9	protein_coding	2	204.0	522.98	502.85	507.0	789.0	509.0	421.36	565.0	262.0
ENSMUSG00000002326.6	Gmpr2	protein_coding	2	234.0	662.0	550.0	609.0	756.0	935.0	521.0	668.0	381.0
ENSMUSG00000002329.7	Mdp1	protein_coding	2	447.0	1189.0	1033.0	1025.0	1363.0	1577.0	1009.0	1161.0	543.0
